"outcome2","exposure2","HR"
"Personality disorders","Exposed to Organic disorders",1.2037692190692
"Personality disorders","Exposed to Organic disorders",6.73308005878732
"Personality disorders","Exposed to Organic disorders",1.35773327542972
"Personality disorders","Exposed to Organic disorders",6.09289659495154
"Personality disorders","Exposed to Organic disorders",1.24488112072972
"Personality disorders","Exposed to Organic disorders",6.80161306845452
"Personality disorders","Exposed to Organic disorders",1.56416635256574
"Personality disorders","Exposed to Organic disorders",2.04341672085264
"Personality disorders","Exposed to Organic disorders",10.1054390631427
"Personality disorders","Exposed to Organic disorders",2.13050989841584
"Personality disorders","Exposed to Organic disorders",10.4490817109564
"Personality disorders","Exposed to Organic disorders",43.7020625968372
"Personality disorders","Exposed to Organic disorders",1.19065605269917
"Personality disorders","Exposed to Organic disorders",4.99255947946245
"Personality disorders","Exposed to Organic disorders",1.6215841146318
"Personality disorders","Exposed to Organic disorders",6.78485688355825
"Personality disorders","Exposed to Organic disorders",4.3017417550539
"Personality disorders","Exposed to Organic disorders",1.00202861486058
"Personality disorders","Exposed to Organic disorders",1.17895592797012
"Personality disorders","Exposed to Organic disorders",5.3297114513234
"Personality disorders","Exposed to Organic disorders",5.79211725974381
"Personality disorders","Exposed to Organic disorders",1.19783992232328
"Personality disorders","Exposed to Organic disorders",7.01145752316756
"Personality disorders","Exposed to Organic disorders",1.64316483558051
"Personality disorders","Exposed to Organic disorders",8.45923124412095
"Personality disorders","Exposed to Organic disorders",1.86682114145512
"Personality disorders","Exposed to Organic disorders",1.96892354588974
"Personality disorders","Exposed to Substance use",171.266050791526
"Personality disorders","Exposed to Substance use",40.5529367145707
"Personality disorders","Exposed to Substance use",7.75303593340219
"Personality disorders","Exposed to Substance use",31.7598622769036
"Personality disorders","Exposed to Substance use",23.7350937058871
"Personality disorders","Exposed to Substance use",6.04338267071188
"Personality disorders","Exposed to Substance use",18.3669324803432
"Personality disorders","Exposed to Substance use",5.2182051407559
"Personality disorders","Exposed to Substance use",5.10444434273975
"Personality disorders","Exposed to Substance use",14.8036326503459
"Personality disorders","Exposed to Substance use",14.06436087361
"Personality disorders","Exposed to Substance use",6.14177507168026
"Personality disorders","Exposed to Substance use",7.13992734122004
"Personality disorders","Exposed to Substance use",11.4623631662764
"Personality disorders","Exposed to Substance use",26.8917083684155
"Personality disorders","Exposed to Substance use",8.49405239207875
"Personality disorders","Exposed to Substance use",8.66612632244934
"Personality disorders","Exposed to Substance use",32.2753602964629
"Personality disorders","Exposed to Substance use",153.803128774221
"Personality disorders","Exposed to Substance use",6.35795636844712
"Personality disorders","Exposed to Substance use",29.3014557766896
"Personality disorders","Exposed to Substance use",4.91768258386484
"Personality disorders","Exposed to Substance use",21.6777415695709
"Personality disorders","Exposed to Substance use",4.11050667706031
"Personality disorders","Exposed to Substance use",16.1189065033851
"Personality disorders","Exposed to Substance use",3.99425388670454
"Personality disorders","Exposed to Substance use",12.9265560000546
"Personality disorders","Exposed to Substance use",4.67036534054044
"Personality disorders","Exposed to Substance use",11.8523978817399
"Personality disorders","Exposed to Substance use",5.14272811327169
"Personality disorders","Exposed to Substance use",8.99857111741411
"Personality disorders","Exposed to Substance use",6.76262886626062
"Personality disorders","Exposed to Substance use",23.6130777381754
"Personality disorders","Exposed to Substance use",6.84741288559712
"Personality disorders","Exposed to Substance use",26.0287396837734
"Personality disorders","Exposed to Substance use",138.058567873036
"Personality disorders","Exposed to Substance use",5.32395527575088
"Personality disorders","Exposed to Substance use",27.2424031838984
"Personality disorders","Exposed to Substance use",4.07671329979712
"Personality disorders","Exposed to Substance use",19.8964992665182
"Personality disorders","Exposed to Substance use",14.0256809105206
"Personality disorders","Exposed to Substance use",3.25947813084125
"Personality disorders","Exposed to Substance use",11.1780965688637
"Personality disorders","Exposed to Substance use",3.14483869660736
"Personality disorders","Exposed to Substance use",9.7007499795512
"Personality disorders","Exposed to Substance use",3.49734776568086
"Personality disorders","Exposed to Substance use",6.80130224183973
"Personality disorders","Exposed to Substance use",3.63106248121626
"Personality disorders","Exposed to Substance use",20.6144770832673
"Personality disorders","Exposed to Substance use",5.45973852818876
"Personality disorders","Exposed to Substance use",5.43540318013846
"Personality disorders","Exposed to Schizophrenia and related",9.60623051561707
"Personality disorders","Exposed to Schizophrenia and related",73.9190592014999
"Personality disorders","Exposed to Schizophrenia and related",2.70494738204448
"Personality disorders","Exposed to Schizophrenia and related",20.1232265966346
"Personality disorders","Exposed to Schizophrenia and related",13.6929088959802
"Personality disorders","Exposed to Schizophrenia and related",1.92809363330243
"Personality disorders","Exposed to Schizophrenia and related",1.5087339267237
"Personality disorders","Exposed to Schizophrenia and related",9.50154768929525
"Personality disorders","Exposed to Schizophrenia and related",1.75742371789055
"Personality disorders","Exposed to Schizophrenia and related",8.60962703631286
"Personality disorders","Exposed to Schizophrenia and related",1.754107779683
"Personality disorders","Exposed to Schizophrenia and related",6.30499767082698
"Personality disorders","Exposed to Schizophrenia and related",3.03420455636491
"Personality disorders","Exposed to Schizophrenia and related",6.60187368229698
"Personality disorders","Exposed to Schizophrenia and related",12.5782458253083
"Personality disorders","Exposed to Schizophrenia and related",2.5059335004788
"Personality disorders","Exposed to Schizophrenia and related",2.44977810238553
"Personality disorders","Exposed to Schizophrenia and related",9.54162493908119
"Personality disorders","Exposed to Schizophrenia and related",72.1145624770641
"Personality disorders","Exposed to Schizophrenia and related",2.7332169898304
"Personality disorders","Exposed to Schizophrenia and related",19.8874185874257
"Personality disorders","Exposed to Schizophrenia and related",12.559513170772
"Personality disorders","Exposed to Schizophrenia and related",1.82411401879002
"Personality disorders","Exposed to Schizophrenia and related",9.6449069613288
"Personality disorders","Exposed to Schizophrenia and related",1.5817594287689
"Personality disorders","Exposed to Schizophrenia and related",7.55998571016621
"Personality disorders","Exposed to Schizophrenia and related",1.5910238821144
"Personality disorders","Exposed to Schizophrenia and related",1.74509959757529
"Personality disorders","Exposed to Schizophrenia and related",5.99887648983439
"Personality disorders","Exposed to Schizophrenia and related",2.85588078026112
"Personality disorders","Exposed to Schizophrenia and related",6.10704730353343
"Personality disorders","Exposed to Schizophrenia and related",11.8951041559912
"Personality disorders","Exposed to Schizophrenia and related",2.47103803637975
"Personality disorders","Exposed to Schizophrenia and related",2.40970819678604
"Personality disorders","Exposed to Schizophrenia and related",70.8620975269149
"Personality disorders","Exposed to Schizophrenia and related",9.50005511339816
"Personality disorders","Exposed to Schizophrenia and related",19.7338512765526
"Personality disorders","Exposed to Schizophrenia and related",2.75703189304561
"Personality disorders","Exposed to Schizophrenia and related",11.7391440161517
"Personality disorders","Exposed to Schizophrenia and related",1.74484819918619
"Personality disorders","Exposed to Schizophrenia and related",1.63995763633595
"Personality disorders","Exposed to Schizophrenia and related",9.76157050619549
"Personality disorders","Exposed to Schizophrenia and related",1.45844031892615
"Personality disorders","Exposed to Schizophrenia and related",6.77002039855401
"Personality disorders","Exposed to Schizophrenia and related",5.78149326694488
"Personality disorders","Exposed to Schizophrenia and related",1.73945695554423
"Personality disorders","Exposed to Schizophrenia and related",2.74453510510259
"Personality disorders","Exposed to Schizophrenia and related",5.80695304252363
"Personality disorders","Exposed to Schizophrenia and related",11.4217953168222
"Personality disorders","Exposed to Schizophrenia and related",2.38064828679075
"Personality disorders","Exposed to Schizophrenia and related",2.44564208523863
"Personality disorders","Exposed to Mood disorders",256.386456015807
"Personality disorders","Exposed to Mood disorders",87.0551738648037
"Personality disorders","Exposed to Mood disorders",15.5109201240991
"Personality disorders","Exposed to Mood disorders",45.0304262418813
"Personality disorders","Exposed to Mood disorders",11.7031846842459
"Personality disorders","Exposed to Mood disorders",33.1896672476268
"Personality disorders","Exposed to Mood disorders",6.99717502680005
"Personality disorders","Exposed to Mood disorders",18.8514983726468
"Personality disorders","Exposed to Mood disorders",13.5892793663712
"Personality disorders","Exposed to Mood disorders",5.44499370348773
"Personality disorders","Exposed to Mood disorders",14.2237158247922
"Personality disorders","Exposed to Mood disorders",6.05339032873116
"Personality disorders","Exposed to Mood disorders",11.5816783861822
"Personality disorders","Exposed to Mood disorders",5.86488925749713
"Personality disorders","Exposed to Mood disorders",37.9402327813235
"Personality disorders","Exposed to Mood disorders",14.326129390262
"Personality disorders","Exposed to Mood disorders",14.2708357971311
"Personality disorders","Exposed to Mood disorders",78.0963718046334
"Personality disorders","Exposed to Mood disorders",207.403298558259
"Personality disorders","Exposed to Mood disorders",39.373090471188
"Personality disorders","Exposed to Mood disorders",15.1780833125481
"Personality disorders","Exposed to Mood disorders",27.3964186870716
"Personality disorders","Exposed to Mood disorders",10.7728631416247
"Personality disorders","Exposed to Mood disorders",17.2184227374661
"Personality disorders","Exposed to Mood disorders",7.11587782072656
"Personality disorders","Exposed to Mood disorders",5.35913081203889
"Personality disorders","Exposed to Mood disorders",11.9700332817948
"Personality disorders","Exposed to Mood disorders",10.7819484941912
"Personality disorders","Exposed to Mood disorders",5.17559443902957
"Personality disorders","Exposed to Mood disorders",5.57554237717655
"Personality disorders","Exposed to Mood disorders",9.77728364931993
"Personality disorders","Exposed to Mood disorders",31.4131250248233
