outcome;outcome2;exposure;exposure2;model;sex;N0;personyears0;cases0;N1;personyears1;cases1;HR;CI_left;CI_right 
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_7;men;2926641;40677033.9127446;931;33184;250498.433265964;9;10.8076519808927;5.59973718492873;20.8590756106316
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_basic_confounders;men;2926641;40677033.9127446;931;115605;998504.207878302;240;11.7583144133581;10.2013692475983;13.5528824109504
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_kessler_prev_interactions;men;2926641;40677033.9127446;931;115605;998504.207878302;240;8.11457315438275;7.03276578445953;9.36278833902466
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_kessler_prev;men;2926641;40677033.9127446;931;115605;998504.207878302;240;8.12636569801105;7.04316591653297;9.37615558690658
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;time_after_expo_1;persons;5847432;81111335.7721216;14855;204789;98351.7762878945;1514;33.566011751929;31.8274911050146;35.399496027292
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;adjusted_time_after_expo_1;persons;5847432;81111335.7721216;14855;204789;98351.7762878945;1514;20.7291246642207;19.5985784540391;21.9248865601396
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;time_after_expo_2;persons;5847432;81111335.7721216;14855;198140;95704.6935698781;227;5.30150424446893;4.64957589072121;6.04484105963533
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;adjusted_time_after_expo_2;persons;5847432;81111335.7721216;14855;198140;95704.6935698781;227;3.31152232308584;2.90095015785194;3.78020286443526
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;time_after_expo_3;persons;5847432;81111335.7721216;14855;196178;183230.515240662;361;4.64748912201167;4.18591776299369;5.15995687496962
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;adjusted_time_after_expo_3;persons;5847432;81111335.7721216;14855;196178;183230.515240662;361;2.957870548067;2.66050372660057;3.28847431847093
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;adjusted_time_after_expo_4;persons;5847432;81111335.7721216;14855;198986;488299.457107569;743;2.84060199562193;2.63336514000021;3.06414768501518
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;time_after_expo_4;persons;5847432;81111335.7721216;14855;198986;488299.457107569;743;4.26672391608557;3.96189808828059;4.59500284218499
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;time_after_expo_5;persons;5847432;81111335.7721216;14855;159409;618350.329133919;559;3.89237729193816;3.57402608458499;4.23908517292064
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;adjusted_time_after_expo_5;persons;5847432;81111335.7721216;14855;159409;618350.329133919;559;2.81024452743754;2.57754688554763;3.06394981533564
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;time_after_expo_6;persons;5847432;81111335.7721216;14855;107992;392339.90112284;209;4.62968254058952;4.03304878873514;5.31457999876109
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;adjusted_time_after_expo_6;persons;5847432;81111335.7721216;14855;107992;392339.90112284;209;3.54337265149165;3.08431938778266;4.07074889749508
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;time_after_expo_7;persons;5847432;81111335.7721216;14855;93575;741017.027202637;146;6.59037400290251;5.57039750384982;7.79711492189126
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;adjusted_time_after_expo_7;persons;5847432;81111335.7721216;14855;93575;741017.027202637;146;5.22217770623746;4.40658738736151;6.18872102111027
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;kessler_prev;persons;5847432;81111335.7721216;14855;289240;2617293.6996654;3759;4.65054352562655;4.46972968259628;4.83867182571641
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;kessler_prev_interactions;persons;5847432;81111335.7721216;14855;289240;2617293.6996654;3759;4.63381915699762;4.45338776216935;4.82156082660506
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;basic_confounders;persons;5847432;81111335.7721216;14855;289240;2617293.6996654;3759;6.94288642892389;6.69348835318186;7.20157702851923
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_1;women;2920791;40434301.859377;13924;119015;57020.3770404806;1404;19.8340924908398;18.7169587005643;21.017903134195
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_1;women;2920791;40434301.859377;13924;119015;57020.3770404806;1404;32.1694839570964;30.4430832713461;33.9937873191688
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_2;women;2920791;40434301.859377;13924;115177;55600.3393292912;216;3.25215580157061;2.83962057530569;3.72462344077458
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_2;women;2920791;40434301.859377;13924;115177;55600.3393292912;216;5.21471741487548;4.55838858688298;5.96554620096579
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_3;women;2920791;40434301.859377;13924;114360;106815.935923348;342;2.89375104507104;2.59547107879507;3.22631031386302
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_3;women;2920791;40434301.859377;13924;114360;106815.935923348;342;4.55377609606485;4.08979151116675;5.07039947549203
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_4;women;2920791;40434301.859377;13924;117602;288669.286945131;706;4.20080427078115;3.89322164815948;4.53268735155513
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_4;women;2920791;40434301.859377;13924;117602;288669.286945131;706;2.79255263364432;2.58395436972876;3.01799068243315
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_5;women;2920791;40434301.859377;13924;95728;375997.600666219;525;2.73668545450548;2.50344406870396;2.99165752114414
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_5;women;2920791;40434301.859377;13924;95728;375997.600666219;525;3.79553964619839;3.47578685040223;4.1447078966297
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_6;women;2920791;40434301.859377;13924;66661;244167.357945955;189;4.35891991171172;3.77084640426516;5.03870504384005
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_6;women;2920791;40434301.859377;13924;66661;244167.357945955;189;3.33126795904362;2.87969441998881;3.85365410229666
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_7;women;2920791;40434301.859377;13924;60391;490518.593936673;137;5.08243003214185;4.26687114128308;6.0538727738213
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_7;women;2920791;40434301.859377;13924;60391;490518.593936673;137;6.41206389751865;5.39185665622626;7.62530720811817
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_basic_confounders;women;2920791;40434301.859377;13924;173635;1618789.4917871;3519;6.73573610930124;6.48635025457099;6.99471029985959
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_kessler_prev_interactions;women;2920791;40434301.859377;13924;173635;1618789.4917871;3519;4.48736064817161;4.30801736725735;4.6741700114312
D51;Eating disorders;expo_D41;Exposed to Neurotic disorders;sex_kessler_prev;women;2920791;40434301.859377;13924;173635;1618789.4917871;3519;4.50412750627319;4.32437236003245;4.69135469930126
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_time_after_expo_1;men;2929120;41132999.4584477;1070;19766;9592.83018180762;35;77.4281879734769;55.2873972873648;108.435639711804
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_adjusted_time_after_expo_1;men;2929120;41132999.4584477;1070;19766;9592.83018180762;35;27.5976465731853;19.6830603914762;38.6946989558733
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_time_after_expo_2;men;2929120;41132999.4584477;1070;19793;9595.7814432218;6;13.9584338130768;6.2565278284218;31.1415340676578
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_adjusted_time_after_expo_2;men;2929120;41132999.4584477;1070;19793;9595.7814432218;6;5.05577219772599;2.26504042225329;11.2849343721075
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_time_after_expo_3;men;2929120;41132999.4584477;1070;20365;19140.1366943634;7;8.86085534477833;4.21369598619928;18.6332278593991
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_adjusted_time_after_expo_3;men;2929120;41132999.4584477;1070;20365;19140.1366943634;7;3.26767851978472;1.55312689981979;6.87498420760173
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_adjusted_time_after_expo_4;men;2929120;41132999.4584477;1070;22782;56621.9442772664;18;3.79622821954193;2.38025842018256;6.05453112680981
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_time_after_expo_4;men;2929120;41132999.4584477;1070;22782;56621.9442772664;18;9.71044684211684;6.09310098000456;15.4753348390275
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_time_after_expo_5;men;2929120;41132999.4584477;1070;21780;86491.3655737707;16;9.34549678492337;5.70233723869187;15.3162302580772
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_adjusted_time_after_expo_5;men;2929120;41132999.4584477;1070;21780;86491.3655737707;16;4.06137992958358;2.47643185712708;6.66071504651051
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_adjusted_time_after_expo_6;men;2929120;41132999.4584477;1070;19208;71353.2184519801;13;8.57575898066611;4.95607363496758;14.8390939100638
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_time_after_expo_6;men;2929120;41132999.4584477;1070;19208;71353.2184519801;13;17.9400474221088;10.3748269145168;31.0217514142021
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_time_after_expo_7;men;2929120;41132999.4584477;1070;29443;289743.385552811;6;7.7036373466201;3.44741963315563;17.2146227275259
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_adjusted_time_after_expo_7;men;2929120;41132999.4584477;1070;29443;289743.385552811;6;4.77584298637373;2.13627213989056;10.6768589097753
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_basic_confounders;men;2929120;41132999.4584477;1070;48092;542538.662175221;101;15.3097640797763;12.4774081004341;18.7850613117522
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_kessler_prev_interactions;men;2929120;41132999.4584477;1070;48092;542538.662175221;101;6.20460960201777;5.04801026366049;7.62620880361195
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_kessler_prev;men;2929120;41132999.4584477;1070;48092;542538.662175221;101;6.35230411598229;5.1686211336454;7.80706624427426
D51;Eating disorders;expo_D61;Exposed to Personality disorders;adjusted_time_after_expo_1;persons;5865028;82346842.5593831;16732;55241;26569.3799313785;692;12.9713489718277;11.9683635833587;14.0583875963533
D51;Eating disorders;expo_D61;Exposed to Personality disorders;time_after_expo_1;persons;5865028;82346842.5593831;16732;55241;26569.3799313785;692;41.7714336332776;38.6901469977501;45.0981142015507
D51;Eating disorders;expo_D61;Exposed to Personality disorders;adjusted_time_after_expo_2;persons;5865028;82346842.5593831;16732;54519;26402.1652968037;111;2.25025834584381;1.86370040468899;2.7169938957462
D51;Eating disorders;expo_D61;Exposed to Personality disorders;time_after_expo_2;persons;5865028;82346842.5593831;16732;54519;26402.1652968037;111;7.12300936677811;5.90858176207664;8.58704583980851
D51;Eating disorders;expo_D61;Exposed to Personality disorders;adjusted_time_after_expo_3;persons;5865028;82346842.5593831;16732;55602;52020.2810464856;181;2.09755313169195;1.80757774032503;2.43404698017558
D51;Eating disorders;expo_D61;Exposed to Personality disorders;time_after_expo_3;persons;5865028;82346842.5593831;16732;55602;52020.2810464856;181;6.48074647183218;5.59539306626399;7.50618845446159
D51;Eating disorders;expo_D61;Exposed to Personality disorders;time_after_expo_4;persons;5865028;82346842.5593831;16732;60878;149621.329410884;353;5.75211952539322;5.17218663765048;6.39707755198872
D51;Eating disorders;expo_D61;Exposed to Personality disorders;adjusted_time_after_expo_4;persons;5865028;82346842.5593831;16732;60878;149621.329410884;353;1.98987821824104;1.78510634395709;2.21813974099312
D51;Eating disorders;expo_D61;Exposed to Personality disorders;time_after_expo_5;persons;5865028;82346842.5593831;16732;56889;224089.712523393;287;5.63400017209515;5.00621542218064;6.34050979878565
D51;Eating disorders;expo_D61;Exposed to Personality disorders;adjusted_time_after_expo_5;persons;5865028;82346842.5593831;16732;56889;224089.712523393;287;2.21775639063645;1.96717932488739;2.50025167811804
D51;Eating disorders;expo_D61;Exposed to Personality disorders;adjusted_time_after_expo_6;persons;5865028;82346842.5593831;16732;49500;184144.506946628;126;3.02089456167594;2.52691869507163;3.61143552840134
D51;Eating disorders;expo_D61;Exposed to Personality disorders;time_after_expo_6;persons;5865028;82346842.5593831;16732;49500;184144.506946628;126;6.70914620022469;5.61822323329343;8.01190000234341
D51;Eating disorders;expo_D61;Exposed to Personality disorders;adjusted_time_after_expo_7;persons;5865028;82346842.5593831;16732;72205;718939.537248299;132;4.61960498335556;3.85824320250726;5.53120917529908
D51;Eating disorders;expo_D61;Exposed to Personality disorders;time_after_expo_7;persons;5865028;82346842.5593831;16732;72205;718939.537248299;132;8.00513971689761;6.69361522886767;9.5736399084732
D51;Eating disorders;expo_D61;Exposed to Personality disorders;kessler_prev;persons;5865028;82346842.5593831;16732;124518;1381786.91240387;1882;3.34476989338928;3.16998729191922;3.52918942869011
D51;Eating disorders;expo_D61;Exposed to Personality disorders;kessler_prev_interactions;persons;5865028;82346842.5593831;16732;124518;1381786.91240387;1882;3.3080311708968;3.13515694016271;3.49043777918719
D51;Eating disorders;expo_D61;Exposed to Personality disorders;basic_confounders;persons;5865028;82346842.5593831;16732;124518;1381786.91240387;1882;9.20197743917804;8.7597506945274;9.6665295330885
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_time_after_expo_1;women;2935908;41213843.1009354;15662;35475;16976.5497495709;657;40.7039036245346;37.6269373506116;44.0324907349513
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_adjusted_time_after_expo_1;women;2935908;41213843.1009354;15662;35475;16976.5497495709;657;12.588664925764;11.5935036940389;13.669248640913
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_adjusted_time_after_expo_2;women;2935908;41213843.1009354;15662;34726;16806.3838535819;105;2.17658572964811;1.79333283676979;2.64174354106023
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_time_after_expo_2;women;2935908;41213843.1009354;15662;34726;16806.3838535819;105;6.9179321311903;5.70844504284424;8.3836814776288
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_time_after_expo_3;women;2935908;41213843.1009354;15662;35237;32880.1443521222;174;6.40157209471289;5.51094472879431;7.43613432914478
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_adjusted_time_after_expo_3;women;2935908;41213843.1009354;15662;35237;32880.1443521222;174;2.06375617835627;1.77334775365533;2.40172270493737
D51;Eating disorders;expo_D61;Exposed to Personality disorders;sex_time_after_expo_4;women;2935908;41213843.1009354;15662;38096;92999.385133618;335;5.62136490456787;5.04063605804369;6.26899919502846
